Screen Name,Status ID,Text,Local Timestamp,Likes,Retweets,State,Outage_status
JWONDER21,4.802910052220928e+16,MASSACRE RIDDIM - #ITUNES - 3/18/2011 - GRUNG GAAD BEENIE MAN BUGLE OCTANE FAMBO KONSHENS SHAWN STORM http://plixi.com/p/84419030,9:33 AM - 16 Mar 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    1
  
  
    
      
      Retweeted
    
      
    1",NY,1
RebbaReb,4.802651816894054e+16,Looking forward to catching some @SteveMartinToGo action on the FUSE set today!  Banjo power!,9:23 AM - 16 Mar 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY,1
Michael_Storm,4.801672052226458e+16,"I'm at McGarryBowen PlanningSaloon (601 W.26 St Suite 1107, 11th and 125=, New York) http://4sq.com/dUDdvr",8:44 AM - 16 Mar 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY,1
Twabbi,4.800820791385293e+16,Power day ahead! (@ Big Fuel) http://4sq.com/dIxZL4,8:10 AM - 16 Mar 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY,0
10803,4.798697604501914e+16,"Early Dismissals, Kid-Approved Weekend Guides and Mom's Take on Nuclear Power http://bit.ly/gOCh6d via http://outside.in/10803",6:46 AM - 16 Mar 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY,1
10552,4.798695978370662e+16,"Early Dismissals, Kid-Approved Weekend Guides and Mom's Take on Nuclear Power http://bit.ly/h1mrrE via http://outside.in/10552",6:45 AM - 16 Mar 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY,1
galaxyspoop,4.787224467590758e+16,i see your name in lights ; we can make you a star . girl we'll take the world by storm it isn't that hard <3,11:10 PM - 15 Mar 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY,1
zeefeet,4.786153185307853e+16,HAIL STORM!?0,10:27 PM - 15 Mar 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY,1
x_MissJassy_,4.785249765780275e+16,its the power of the pussy .,9:51 PM - 15 Mar 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY,1
ThomasJAllie,4.78386351097897e+16,im watching Power Rangers Turbo movie idfc WHAT anybody says thats a fuckin #win,8:56 PM - 15 Mar 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY,1
jamesq2006,4.782097052586394e+16,Surely we can do better than 'pee power'. Pisstricity?,7:46 PM - 15 Mar 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY,1
Laurendriss93,4.781525834099507e+16,@onecall_lover @47footwear  gives u a power u never knew u had lol,7:23 PM - 15 Mar 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY,1
Laurendriss93,4.781429719106765e+16,@onecall_lover lmao oh yeah @47footwear Kung Fu power lol it changes u lol,7:19 PM - 15 Mar 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY,1
surymukherjee,4.779826963140608e+16,@charliesheen  Sending you power vibe because you are my tribe.,6:16 PM - 15 Mar 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY,1
FastCompany,1.0830798193806787e+18,"On average, today’s consumer has more than 150 online accounts. Yet, they believe it's 50. @Allstate wants to help customers protect their #digitalfootprint. Visit the Allstate booth @ CES (#7928) through Friday, January 11th to learn more https://al.st/2FixXrP pic.twitter.com/PYUTBUOkQ9",2:15 PM - 9 Jan 2019,"Like
    
      
    7
  
  
    
      
      
      Liked
    
      
    7","Retweet
    
      
    2
  
  
    
      
      Retweeted
    
      
    2",NY,1
10012,4.779055761077453e+16,"Bronx Tenants Storm Bank, Demand Building Repairs [VIDEO] http://bit.ly/gidw4I via http://outside.in/10012",5:45 PM - 15 Mar 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY,1
sabellereine,4.778021608031027e+16,blackberry storm for sale :) !! see me nigga ! chocolate drop :),5:04 PM - 15 Mar 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY,1
GoodwFettuccine,4.77796081536983e+16,@Princess1226 @BlueCoqui89 @theReliever and myself r gonna take Florida by storm. Oh yea and @OBM84 n @Twittlez will be there too lol,5:02 PM - 15 Mar 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY,1
dietrovetro,4.775954807273472e+16,Digital nomads and their constant search for free wifi and power sockets. http://bit.ly/eHkIC1 by @clurr @fjord Very interesting read!,3:42 PM - 15 Mar 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY,0
perchance,4.77352561068032e+16,have been home for an hour and already fed up. power pilates in chelsea later.,2:05 PM - 15 Mar 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY,0
gkaple,4.773053264101376e+16,"WOW, the power of TRUST!  How much it matters not just between us and our clients, but also us internally as a team #IMSAH",1:47 PM - 15 Mar 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY,1
michelrothschil,4.771385743887565e+16,Behold the power of Udon http://campl.us/HSI,12:40 PM - 15 Mar 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY,1
djpacasso,4.769741882485965e+16,I'm at Power 105.1 - WJMN (New York) http://4sq.com/hQrTaK,11:35 AM - 15 Mar 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY,0
MatthewLenahan,4.769542788941414e+16,Check out this week's #Survivor Power Rankings between @gordonholmes and I.  Who do you think should top the list?  http://bit.ly/ekojQb,11:27 AM - 15 Mar 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY,1
eblarden,4.768346741630976e+16,#MorningMeeting has been productive thus far. Hoping to power through and nail down some talking points. http://4sq.com/dFKPAq,10:39 AM - 15 Mar 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY,1
nyctrainer,4.768021660422144e+16,Don't underestimate the restorative power of a nap,10:27 AM - 15 Mar 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY,1
z_californianus,4.767944054892544e+16,"@Swansontea ...I don't have an opinion about nuclear power, so no axe to grind.",10:23 AM - 15 Mar 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY,1
BossMan_SODMG,4.766377451731354e+16,MY TIME IS MONEY N YA TIME IS PRICELESS...MONEY POWER RESPECT DATZ JUST HOW LIFE IS,9:21 AM - 15 Mar 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY,1
Michael_Storm,4.765443023713485e+16,"I'm at McGarryBowen PlanningSaloon (601 W.26 St Suite 1107, 11th and 125=, New York) http://4sq.com/fJNJym",8:44 AM - 15 Mar 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY,1
mygymandtrainer,4.765307162238157e+16,start the spring off right with some power #hiking in the beautiful Aliso Woods/Laguna Coast park!,8:39 AM - 15 Mar 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY,0
GrantGordils,4.765029342445568e+16,"On this ides of March, instead of stabbing heads of state for attempting power grabs, senators go gleefully along.",8:28 AM - 15 Mar 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY,1
mstarsheridan4,4.76369323851817e+16,@CherLloyd Why Cuss when you have stronger words with more power :-) you rock!!! M,7:35 AM - 15 Mar 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY,1
YoussefM793,4.761194442903962e+16,Did anyone see @Sn00ki on raw? That jump was INSANEE!!! Guidette power haha,5:55 AM - 15 Mar 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY,0
fatterhorn,4.760749203273728e+16,#now playing -kanye west ft jay z - power remix,5:38 AM - 15 Mar 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY,0
RivalsDave,4.753659041481523e+16,I found a bunch of pictures from a recent blackout I had .... This was the only one that wasn't blurry http://twitpic.com/49n2bq,12:56 AM - 15 Mar 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY,0
WeWork,1.0520428949855068e+18,An office is more than just four walls. It's a space to do your best work and inspire your team.,10:45 PM - 15 Oct 2018,"Like
    
      
    45
  
  
    
      
      
      Liked
    
      
    45","Retweet
    
      
    2
  
  
    
      
      Retweeted
    
      
    2",NY,1
07052,4.75264504374313e+16,Girl Power: Women’s History Month Pajama Storytime http://bit.ly/en4ADe via http://outside.in/07052,12:16 AM - 15 Mar 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY,1
07042,4.75264396412928e+16,Girl Power: Women’s History Month Pajama Storytime http://bit.ly/eJm27B via http://outside.in/07042,12:16 AM - 15 Mar 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY,1
MrBigEgo,4.751703448079974e+16,@joe2nasty damn thats a bad day..but remember at the end of the storm ur sure 2 c the sun<- corny but true...lol..i hope thing look up soon,11:38 PM - 14 Mar 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY,1
ian_alcantara,4.74994693270528e+16,"'The only thing that can keep a fire from dying and give it more power, is wind' #NarutoUzumaki",10:28 PM - 14 Mar 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY,1
dlynnmarie78,4.749508954253312e+16,"I'm having an anxiety attack watching Anderson Cooper, he's looking nervous over this new nuclear power plant explosion. Get outta there!",10:11 PM - 14 Mar 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY,0
ASSASS1N,4.747297033931981e+16,@justingwong lol i think hes taking his power nap,8:43 PM - 14 Mar 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY,0
joachimfrank,4.747202391980032e+16,I do hope that the new emphasis on nuclear power in the US will be brought to a halt for good.,8:39 PM - 14 Mar 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY,0
IVXXGHE,4.745495014972621e+16,Younng MOney Power Respect You Wuld Think We Got The #LOX in This Bitch #DRIZZY,7:31 PM - 14 Mar 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY,0
PAvilla11,4.744630448121446e+16,Ill cancel it!! i got that kind of power.... 'rt @melissaaaoviedo: 70 degrees on Friday?! & he has practice til God knows when..great -__-',6:57 PM - 14 Mar 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY,1
AMNeisler,4.743805119824282e+16,@JaimieAlexander I think I'd want to be able to speak/read every language.  Is that technically a super power?,6:24 PM - 14 Mar 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY,1
10013,4.742864764416819e+16,Montreal: Fleisher's Meats Hosts Butcher Blackout at Joe Beef http://bit.ly/hnmyBJ via http://outside.in/10013,5:47 PM - 14 Mar 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY,1
10012,4.742864749737984e+16,Montreal: Fleisher's Meats Hosts Butcher Blackout at Joe Beef http://bit.ly/hT3D5d via http://outside.in/10012,5:47 PM - 14 Mar 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY,0
bigpopparetsama,4.742343053398016e+16,Power comes from knowing who you are and what you are meant for. Never allow yourself to be someone's side option. First or Nothing! MC/NE!,5:26 PM - 14 Mar 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY,1
sarasef7,4.742238706244403e+16,"I'm at Power Pilates (49 West 23rd Street, New York) http://4sq.com/h1yP19",5:22 PM - 14 Mar 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY,1
Eliuros,4.741717097566618e+16,Great i think i lost one of my power points for micro. #brainbodynothomologous,5:01 PM - 14 Mar 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY,0
Michael_Storm,4.73927608855593e+16,"I'm at McGarryBowen PlanningSaloon (601 W.26 St Suite 1107, 11th and 125=, New York) http://4sq.com/girort",3:24 PM - 14 Mar 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY,1
clubPERFECTION,4.737394097220813e+16,DEM POWER BOYZ @DJPROSTYLE @DJENVY & @DJSELF TAKE OVA DA SKY-BOOTH @CLUBPERFECTION 4 'CIROC MONDAZE' NO COVER @ DOOR & $150 CIROC ALL NITE,2:10 PM - 14 Mar 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY,0
effNbest,4.73507834396672e+16,"I always wanted a whip like in power ranger turbo, they had the baddest whips",12:38 PM - 14 Mar 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY,1
TweetsFromNYC,4.734926922881843e+16,Flickr photo by mgarbowski: Paradox: 48 Laws of Power - <a href='http://toomuchglass.net/index.php/2011/03/14/par... http://flic.kr/p/9qodem,12:32 PM - 14 Mar 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY,1
jmorgenstern,4.73275831923671e+16,Monday power. - Listen to RJD2 - Ghostwriter at http://su.pr/2JfOuM @hypem,11:05 AM - 14 Mar 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY,0
TheDailyLifer,1.0700299024669491e+18,7 Reasons Why EVERYBODY is Obsessed with Throne: Kingdom at War,1:59 PM - 4 Dec 2018,"Like
    
      
    392
  
  
    
      
      
      Liked
    
      
    392","Retweet
    
      
    71
  
  
    
      
      Retweeted
    
      
    71",NY,1
